mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__activation,param_classify__class_weight,param_classify__dropout,param_classify__hidden_layers,param_classify__optimizer,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
2822.1428558826447,1.3855700492858887,0.678209678815687,0.7466319463281433,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,,0.1188011505819529,"[1000, 500]",adam,100,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adam', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.1188011505819529, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'relu', 'classify__hidden_layers': [1000, 500], 'union__class__text__use_idf': True}",32,0.678209678815687,0.7466319463281433,0.0,0.0,0.0,0.0,0
4418.781548023224,1.0849792957305908,0.6769608703281277,0.7429259373246193,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,tanh,balanced,0.36413564082301375,"[1000, 500, 100]",adagrad,100,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.36413564082301375, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'tanh', 'classify__hidden_layers': [1000, 500, 100], 'union__class__text__use_idf': True}",37,0.6769608703281277,0.7429259373246193,0.0,0.0,0.0,0.0,0
4407.037982940674,1.1491398811340332,0.6784930183542636,0.7436264472992807,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,tanh,,0.08730155514602567,"[1000, 500]",adagrad,100,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.08730155514602567, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'tanh', 'classify__hidden_layers': [1000, 500], 'union__class__text__use_idf': True}",28,0.6784930183542636,0.7436264472992807,0.0,0.0,0.0,0.0,0
2318.7739465236664,1.4053995609283447,0.6782307025151777,0.7453936044931607,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,tanh,,0.39293220603203266,"[1000, 500, 100]",adam,100,word,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adam', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.39293220603203266, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'tanh', 'classify__hidden_layers': [1000, 500, 100], 'union__class__text__use_idf': False}",31,0.6782307025151777,0.7453936044931607,0.0,0.0,0.0,0.0,0
968.3192508220673,1.2691724300384521,0.13741496598639455,0.09750500573691197,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,,0.0668135784368301,"[1000, 500, 100, 100]",rmsprop,100,word,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': None, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.0668135784368301, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'relu', 'classify__hidden_layers': [1000, 500, 100, 100], 'union__class__text__use_idf': True}",48,0.13741496598639455,0.09750500573691197,0.0,0.0,0.0,0.0,0
1785.6568953990936,1.5746474266052246,0.6781757279051791,0.74180940545019,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,sigmoid,,0.24309471795154367,[1000],adam,100,word,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adam', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.24309471795154367, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'sigmoid', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': False}",33,0.6781757279051791,0.74180940545019,0.0,0.0,0.0,0.0,0
1080.8996086120605,1.2603933811187744,0.13738381319428702,0.09779357189446931,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,,0.014692774970645452,"[1000, 500]",rmsprop,100,word,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': None, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.014692774970645452, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'relu', 'classify__hidden_layers': [1000, 500], 'union__class__text__use_idf': True}",49,0.13738381319428702,0.09779357189446931,0.0,0.0,0.0,0.0,0
3254.5466451644897,2.3293797969818115,0.6791626521853377,0.746573112951644,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,,0.38764105205632454,[1000],adagrad,100,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': None, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.38764105205632454, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'relu', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': False}",19,0.6791626521853377,0.746573112951644,0.0,0.0,0.0,0.0,0
1399.443819284439,1.254756212234497,0.5479507098848111,0.6099965948691198,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,balanced,0.10409334718061092,"[1000, 500, 100]",adam,100,word,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adam', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.10409334718061092, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'relu', 'classify__hidden_layers': [1000, 500, 100], 'union__class__text__use_idf': True}",43,0.5479507098848111,0.6099965948691198,0.0,0.0,0.0,0.0,0
1752.7592544555664,1.532243013381958,0.6787578064847293,0.7433866468124042,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,tanh,balanced,0.32633324999624713,"[1000, 500]",adagrad,100,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.32633324999624713, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'tanh', 'classify__hidden_layers': [1000, 500], 'union__class__text__use_idf': True}",23,0.6787578064847293,0.7433866468124042,0.0,0.0,0.0,0.0,0
