mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__activation,param_classify__class_weight,param_classify__dropout,param_classify__hidden_layers,param_classify__optimizer,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
405.5913405895233,0.9441484451293946,0.8337918324499002,0.8568733395240319,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.24832227376883653,"[1000, 500]",adagrad,49,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 49, 'classify__dropout': 0.24832227376883653}",4,0.8565234223770809,0.8447863728582046,0.8026695229463624,0.8663248270927736,0.8563074352548037,0.8551976545128982,0.8392517438173748,0.8556835252879319,0.81420809342308,0.8623743178683511,41.60115423030725,0.0488851637174102,0.021934789566718616,0.007347240588963075,0
570.5406659126281,0.9519202232360839,0.8100282536669495,0.8208639171428589,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,balanced,0.21490536668562804,"[1000, 500, 100]",adagrad,78,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'sigmoid', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 78, 'classify__dropout': 0.21490536668562804}",47,0.836443468715697,0.8062620839825052,0.7922521838207368,0.8173618730589701,0.79633555420957,0.8163781872324586,0.8198808455072227,0.8266403876159973,0.8052281292598829,0.8376770538243626,321.8377345188078,0.07892991204630088,0.016256802030002473,0.010598573426979046,0
337.4367518901825,0.8175229072570801,0.8263546551902535,0.8554263209515746,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,,0.07202690893971941,"[1000, 500, 100, 100]",adam,13,char_wb,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'tanh', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 13, 'classify__dropout': 0.07202690893971941}",18,0.8412030543867852,0.8516560535063479,0.802335955876389,0.8621153922306259,0.8332388434437514,0.8524455082301701,0.8293070565797838,0.8509150483497163,0.8256895193065406,0.8599996024410121,9.165173263660849,0.044914231611385406,0.013068904629847817,0.004671409203543667,0
431.9134811878204,0.9822052478790283,0.8147188755071819,0.8251480594509968,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,balanced,0.3892441397080417,[1000],adam,59,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000], 'classify__activation': 'sigmoid', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 59, 'classify__dropout': 0.3892441397080417}",36,0.8328131252501,0.8159322316808546,0.7854918791550956,0.8336915361784875,0.8321256038647343,0.8228506649932186,0.8097803564028181,0.8252745215187788,0.8133848133848134,0.8279913428836443,51.800941164160726,0.08157266303684921,0.01738306472956488,0.005853217076269837,0
1011.6355926036834,0.9125994205474853,0.8286848384183797,0.855129756546504,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,,0.13904768579307342,"[1000, 500]",adagrad,98,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'selu', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 98, 'classify__dropout': 0.13904768579307342}",14,0.8485608971845345,0.8442357512953367,0.7999017520877681,0.8644276141004797,0.849308176100629,0.8547357671687515,0.8363153371357137,0.8528546437659034,0.809339150105025,0.8593950064020488,418.27186918103587,0.06788375937224828,0.020402819316007743,0.006762443754012954,0
609.7095528125762,0.8776946067810059,0.8277934912072757,0.8376540979542677,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,,0.3576869051583703,[1000],adam,17,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000], 'classify__activation': 'tanh', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 17, 'classify__dropout': 0.3576869051583703}",16,0.8526070038910506,0.8409515957125908,0.8043337645536869,0.8557372477941323,0.8443384590083052,0.8315996074582924,0.8259805855891406,0.8247626742072308,0.811707472685222,0.8352193645990923,330.49392345437406,0.08589304614343932,0.018449459703706848,0.010456073713392288,0
347.0527930736542,0.8688677310943603,0.8135827705109391,0.8463487821678516,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,balanced,0.19245815762251728,"[1000, 500]",adagrad,10,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'selu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 10, 'classify__dropout': 0.19245815762251728}",37,0.8442824194628376,0.8440410890595392,0.7970029352695813,0.8541283859877898,0.7637000583868546,0.8356319330065684,0.8549156134110346,0.846881207787048,0.8080110497237569,0.8510612949983123,13.81784042194339,0.030614172443570505,0.03299991356632656,0.006374790870927152,0
801.7059206485749,0.9666725158691406,0.8305932460341288,0.8511493539137165,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,balanced,0.0010380097534586242,"[1000, 500, 100, 100]",adagrad,96,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'tanh', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 96, 'classify__dropout': 0.0010380097534586242}",10,0.8429360694554066,0.842060050724045,0.8012592163035375,0.8620260782347041,0.8530313351498636,0.8478239278549153,0.844497417560588,0.8505302205556227,0.8112443292287751,0.8533064921992953,257.6323774650239,0.031827358063932484,0.020415815178266745,0.006588073991680793,0
565.4675654411316,0.9564002513885498,0.8121339283961931,0.8130002530025168,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,balanced,0.21463625839493303,"[1000, 500, 100, 100]",adam,86,word,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'tanh', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 86, 'classify__dropout': 0.21463625839493303}",38,0.836443468715697,0.806958874255547,0.7922521838207368,0.8180312308064547,0.79633555420957,0.8168646876978659,0.8321457430397414,0.8080705705705706,0.8034921351697147,0.8150759016821454,124.70780953916599,0.04718938570393937,0.0184987428287942,0.004590270943283289,0
396.9180788040161,0.9365047931671142,0.8256946294762845,0.8553420459718264,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,,0.28820642455658596,"[1000, 500]",adam,23,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'selu', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 23, 'classify__dropout': 0.28820642455658596}",20,0.845826806891922,0.8503682414226693,0.800910661014288,0.8609047940580689,0.822266087643111,0.8548614925841638,0.8504501754921411,0.8531253739678488,0.8090200015445208,0.8574503278263816,69.61786677567083,0.02854227919853982,0.01960722503795752,0.003613096087127181,0
