mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__activation,param_classify__class_weight,param_classify__dropout,param_classify__hidden_layers,param_classify__optimizer,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
3367.0858747959137,3.2667617797851562,0.9059173062639266,0.980471764189133,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,,0.1188011505819529,"[1000, 500]",adam,100,word,"(1, 1)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': True, 'classify__optimizer': 'adam', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.1188011505819529, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500]}",5,0.9059173062639266,0.980471764189133,0.0,0.0,0.0,0.0,0
3147.524248123169,1.2202072143554688,0.8662939669228978,0.9596790276979388,<utils.MyKerasClassifier object at 0x7f17ff73c358>,tanh,balanced,0.36413564082301375,"[1000, 500, 100]",adagrad,100,char_wb,"(1, 1)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'tanh', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': True, 'classify__optimizer': 'adagrad', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.36413564082301375, 'classify__class_weight': 'balanced', 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100]}",29,0.8662939669228977,0.9596790276979388,0.0,0.0,1.1102230246251565e-16,0.0,0
3416.4426152706146,1.0387303829193115,0.8613207547169812,0.9596472980000946,<utils.MyKerasClassifier object at 0x7f17ff73c358>,tanh,,0.08730155514602567,"[1000, 500]",adagrad,100,char_wb,"(1, 1)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'tanh', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': True, 'classify__optimizer': 'adagrad', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.08730155514602567, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500]}",34,0.8613207547169812,0.9596472980000946,0.0,0.0,0.0,0.0,0
8560.609508037567,1.7374980449676514,0.8705086327578162,0.9822175979569155,<utils.MyKerasClassifier object at 0x7f17ff73c358>,tanh,,0.39293220603203266,"[1000, 500, 100]",adam,100,word,"(1, 1)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'tanh', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': False, 'classify__optimizer': 'adam', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.39293220603203266, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100]}",20,0.8705086327578162,0.9822175979569155,0.0,0.0,0.0,0.0,0
1347.1187098026276,1.0913093090057373,0.8609426038264115,0.9752823779692293,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,,0.0668135784368301,"[1000, 500, 100, 100]",rmsprop,100,word,"(3, 3)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': True, 'classify__optimizer': 'rmsprop', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.0668135784368301, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100, 100]}",35,0.8609426038264115,0.9752823779692293,0.0,0.0,0.0,0.0,0
3011.6567480564117,3.772245168685913,0.8137946733439563,0.9122218048643066,<utils.MyKerasClassifier object at 0x7f17ff73c358>,sigmoid,,0.24309471795154367,[1000],adam,100,word,"(1, 1)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'sigmoid', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': False, 'classify__optimizer': 'adam', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.24309471795154367, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000]}",47,0.8137946733439563,0.9122218048643066,0.0,0.0,0.0,0.0,0
3923.9481992721558,1.5209271907806396,0.8509125385162358,0.9837736609418151,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,,0.014692774970645452,"[1000, 500]",rmsprop,100,word,"(3, 3)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': True, 'classify__optimizer': 'rmsprop', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.014692774970645452, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500]}",40,0.8509125385162359,0.9837736609418151,0.0,0.0,1.1102230246251565e-16,0.0,0
6764.909643173218,2.5485646724700928,0.8794309139136726,0.969831263626884,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,,0.38764105205632454,[1000],adagrad,100,char_wb,"(3, 3)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': False, 'classify__optimizer': 'adagrad', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.38764105205632454, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000]}",12,0.8794309139136726,0.969831263626884,0.0,0.0,0.0,0.0,0
2119.8568642139435,1.2128539085388184,0.8649544324772163,0.9771820949054957,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,balanced,0.10409334718061092,"[1000, 500, 100]",adam,100,word,"(3, 3)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': True, 'classify__optimizer': 'adam', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.10409334718061092, 'classify__class_weight': 'balanced', 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100]}",32,0.8649544324772163,0.9771820949054957,0.0,0.0,0.0,0.0,0
5407.663506746292,1.6340901851654053,0.9050988045864845,0.9608816334211516,<utils.MyKerasClassifier object at 0x7f17ff73c358>,tanh,balanced,0.32633324999624713,"[1000, 500]",adagrad,100,word,"(1, 1)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'tanh', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': True, 'classify__optimizer': 'adagrad', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.32633324999624713, 'classify__class_weight': 'balanced', 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500]}",6,0.9050988045864845,0.9608816334211516,0.0,0.0,0.0,0.0,0
1209.18963265419,1.1214330196380615,0.8678935646465831,0.9664993413791877,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,balanced,0.357968576491136,[1000],adam,100,char_wb,"(1, 1)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': False, 'classify__optimizer': 'adam', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.357968576491136, 'classify__class_weight': 'balanced', 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000]}",23,0.8678935646465831,0.9664993413791877,0.0,0.0,0.0,0.0,0
5450.190135717392,2.3065757751464844,0.8666277030976038,0.9469255817269983,<utils.MyKerasClassifier object at 0x7f17ff73c358>,sigmoid,balanced,0.05180596851312167,[1000],rmsprop,100,char_wb,"(3, 3)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'sigmoid', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': False, 'classify__optimizer': 'rmsprop', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.05180596851312167, 'classify__class_weight': 'balanced', 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000]}",28,0.8666277030976037,0.9469255817269983,0.0,0.0,1.1102230246251565e-16,0.0,0
4201.349392414093,1.0934982299804688,0.8623853211009175,0.9567866970580942,<utils.MyKerasClassifier object at 0x7f17ff73c358>,selu,balanced,0.1316205461479484,[1000],adagrad,100,char_wb,"(1, 1)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'selu', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': False, 'classify__optimizer': 'adagrad', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.1316205461479484, 'classify__class_weight': 'balanced', 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000]}",33,0.8623853211009175,0.9567866970580942,0.0,0.0,0.0,0.0,0
4048.9576938152313,2.3051183223724365,0.8770826051497146,0.9801737316758115,<utils.MyKerasClassifier object at 0x7f17ff73c358>,tanh,,0.1490754068049256,"[1000, 500, 100, 100]",rmsprop,100,char_wb,"(3, 3)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'tanh', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': False, 'classify__optimizer': 'rmsprop', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.1490754068049256, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100, 100]}",16,0.8770826051497145,0.9801737316758115,0.0,0.0,1.1102230246251565e-16,0.0,0
8101.796450138092,1.655989646911621,0.9,0.9777306218685529,<utils.MyKerasClassifier object at 0x7f17ff73c358>,selu,,0.38484878903681996,"[1000, 500, 100, 100]",adagrad,100,word,"(1, 1)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'selu', 'union__class__text__analyzer': 'word', 'union__class__text__use_idf': True, 'classify__optimizer': 'adagrad', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.38484878903681996, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100, 100]}",9,0.9,0.9777306218685529,0.0,0.0,0.0,0.0,0
1734.518839597702,0.9942717552185059,0.867467043314501,0.9817328879095885,<utils.MyKerasClassifier object at 0x7f17ff73c358>,relu,,0.19805861080558973,"[1000, 500, 100, 100]",adam,100,char_wb,"(1, 1)",False,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'relu', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': False, 'classify__optimizer': 'adam', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.19805861080558973, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100, 100]}",25,0.867467043314501,0.9817328879095885,0.0,0.0,0.0,0.0,0
1653.7440960407257,1.0085418224334717,0.8486787534068018,0.9336587689010596,<utils.MyKerasClassifier object at 0x7f17ff73c358>,sigmoid,,0.26484480404262584,"[1000, 500, 100, 100]",rmsprop,100,char_wb,"(1, 1)",True,"{'numeric': 1.0, 'class': 1.0}","{'classify__activation': 'sigmoid', 'union__class__text__analyzer': 'char_wb', 'union__class__text__use_idf': True, 'classify__optimizer': 'rmsprop', 'union__transformer_weights': {'numeric': 1.0, 'class': 1.0}, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.26484480404262584, 'classify__class_weight': None, 'classify': <utils.MyKerasClassifier object at 0x7f17ff73c358>, 'classify__hidden_layers': [1000, 500, 100, 100]}",42,0.8486787534068018,0.9336587689010596,0.0,0.0,0.0,0.0,0
